genotype,mean_lat,lat95,lat99,std_dev_lat,macs,params
"Genotype(normal=[('dil_conv_3x3', 0), ('avg_pool_3x3', 1), ('sep_conv_3x3', 0), ('sep_conv_5x5', 0), ('dil_conv_3x3', 0), ('sep_conv_5x5', 3), ('dil_conv_5x5', 2), ('max_pool_3x3', 3)], normal_concat=range(2, 6), reduce=[('sep_conv_5x5', 1), ('dil_conv_5x5', 0), ('sep_conv_3x3', 2), ('avg_pool_3x3', 0), ('skip_connect', 0), ('avg_pool_3x3', 2), ('skip_connect', 2), ('skip_connect', 1)], reduce_concat=range(2, 6))",42.928173542022705,43.10035705566406,43.13826560974121,0.29909281002782984,32777406464.0,4231270.0
"Genotype(normal=[('dil_conv_3x3', 0), ('avg_pool_3x3', 1), ('skip_connect', 0), ('dil_conv_5x5', 0), ('max_pool_3x3', 3), ('dil_conv_3x3', 1), ('max_pool_3x3', 3), ('avg_pool_3x3', 1)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('dil_conv_3x3', 0), ('sep_conv_3x3', 0), ('sep_conv_3x3', 2), ('dil_conv_5x5', 3), ('avg_pool_3x3', 3), ('sep_conv_3x3', 3), ('avg_pool_3x3', 3)], reduce_concat=range(2, 6))",26.76027536392212,26.880264282226562,28.607845306396484,1.0227252526618151,20785074176.0,2728558.0
"Genotype(normal=[('dil_conv_3x3', 0), ('dil_conv_3x3', 0), ('avg_pool_3x3', 0), ('dil_conv_3x3', 2), ('skip_connect', 3), ('skip_connect', 0), ('max_pool_3x3', 0), ('sep_conv_3x3', 3)], normal_concat=range(2, 6), reduce=[('max_pool_3x3', 0), ('sep_conv_5x5', 1), ('dil_conv_3x3', 0), ('dil_conv_3x3', 0), ('sep_conv_5x5', 1), ('dil_conv_3x3', 1), ('dil_conv_5x5', 1), ('dil_conv_3x3', 2)], reduce_concat=range(2, 6))",29.632365703582764,31.062841415405273,31.263351440429688,0.9606062118319522,24125921280.0,3207430.0
"Genotype(normal=[('dil_conv_3x3', 0), ('dil_conv_3x3', 0), ('dil_conv_3x3', 0), ('sep_conv_3x3', 1), ('skip_connect', 3), ('max_pool_3x3', 3), ('max_pool_3x3', 3), ('dil_conv_5x5', 0)], normal_concat=range(2, 6), reduce=[('dil_conv_5x5', 0), ('sep_conv_5x5', 0), ('avg_pool_3x3', 1), ('skip_connect', 0), ('max_pool_3x3', 2), ('sep_conv_3x3', 3), ('dil_conv_3x3', 1), ('dil_conv_3x3', 3)], reduce_concat=range(2, 6))",32.49090909957886,33.34236145019531,39.86096382141113,1.6067434808361463,26056464384.0,3435310.0
"Genotype(normal=[('dil_conv_3x3', 0), ('dil_conv_3x3', 1), ('sep_conv_3x3', 2), ('sep_conv_5x5', 0), ('sep_conv_3x3', 1), ('sep_conv_3x3', 0), ('max_pool_3x3', 4), ('avg_pool_3x3', 4)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 1), ('dil_conv_3x3', 1), ('sep_conv_5x5', 1), ('dil_conv_5x5', 2), ('dil_conv_5x5', 3), ('avg_pool_3x3', 0), ('skip_connect', 0), ('avg_pool_3x3', 1)], reduce_concat=range(2, 6))",42.86001682281494,43.366193771362305,45.27592658996582,1.186000898064144,33261060096.0,4348990.0
"Genotype(normal=[('dil_conv_3x3', 0), ('dil_conv_5x5', 1), ('dil_conv_5x5', 0), ('skip_connect', 2), ('sep_conv_5x5', 3), ('sep_conv_3x3', 0), ('avg_pool_3x3', 2), ('max_pool_3x3', 3)], normal_concat=range(2, 6), reduce=[('max_pool_3x3', 1), ('sep_conv_3x3', 0), ('dil_conv_3x3', 1), ('max_pool_3x3', 1), ('dil_conv_3x3', 1), ('sep_conv_3x3', 0), ('avg_pool_3x3', 3), ('sep_conv_3x3', 3)], reduce_concat=range(2, 6))",37.1117377281189,37.9791259765625,38.172006607055664,0.5307605750065404,28962410496.0,3754126.0
"Genotype(normal=[('dil_conv_3x3', 0), ('dil_conv_5x5', 1), ('dil_conv_5x5', 2), ('sep_conv_3x3', 2), ('skip_connect', 1), ('max_pool_3x3', 0), ('skip_connect', 0), ('dil_conv_3x3', 1)], normal_concat=range(2, 6), reduce=[('dil_conv_5x5', 1), ('sep_conv_5x5', 1), ('dil_conv_3x3', 2), ('skip_connect', 2), ('sep_conv_5x5', 1), ('max_pool_3x3', 2), ('max_pool_3x3', 2), ('dil_conv_5x5', 1)], reduce_concat=range(2, 6))",32.18878984451294,32.5469970703125,32.64212608337402,0.20365822182115703,26377541632.0,3450430.0
"Genotype(normal=[('dil_conv_3x3', 0), ('max_pool_3x3', 0), ('dil_conv_5x5', 2), ('dil_conv_3x3', 0), ('dil_conv_3x3', 0), ('sep_conv_5x5', 0), ('dil_conv_5x5', 0), ('dil_conv_3x3', 3)], normal_concat=range(2, 6), reduce=[('sep_conv_5x5', 0), ('max_pool_3x3', 1), ('max_pool_3x3', 2), ('sep_conv_3x3', 0), ('skip_connect', 1), ('max_pool_3x3', 0), ('dil_conv_3x3', 4), ('dil_conv_3x3', 3)], reduce_concat=range(2, 6))",38.68921518325806,39.337873458862305,39.548397064208984,0.4088551775842883,30586767360.0,3964726.0
"Genotype(normal=[('dil_conv_3x3', 0), ('max_pool_3x3', 0), ('sep_conv_5x5', 2), ('dil_conv_3x3', 0), ('max_pool_3x3', 3), ('dil_conv_5x5', 1), ('avg_pool_3x3', 3), ('avg_pool_3x3', 4)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 1), ('sep_conv_3x3', 1), ('dil_conv_3x3', 0), ('sep_conv_5x5', 0), ('max_pool_3x3', 1), ('max_pool_3x3', 2), ('max_pool_3x3', 0), ('skip_connect', 2)], reduce_concat=range(2, 6))",32.94307470321655,33.62154960632324,33.83445739746094,0.38683907016386726,24677302272.0,3177190.0
"Genotype(normal=[('dil_conv_3x3', 0), ('max_pool_3x3', 1), ('sep_conv_3x3', 1), ('avg_pool_3x3', 2), ('avg_pool_3x3', 2), ('dil_conv_5x5', 3), ('sep_conv_3x3', 1), ('dil_conv_3x3', 4)], normal_concat=range(2, 6), reduce=[('max_pool_3x3', 0), ('skip_connect', 1), ('dil_conv_5x5', 1), ('sep_conv_3x3', 1), ('skip_connect', 1), ('sep_conv_5x5', 2), ('sep_conv_5x5', 2), ('avg_pool_3x3', 1)], reduce_concat=range(2, 6))",36.46136522293091,37.00709342956543,37.6279354095459,0.6665166033033367,28045228032.0,3702502.0
"Genotype(normal=[('dil_conv_3x3', 0), ('max_pool_3x3', 1), ('skip_connect', 0), ('avg_pool_3x3', 1), ('avg_pool_3x3', 3), ('max_pool_3x3', 2), ('dil_conv_3x3', 1), ('dil_conv_5x5', 1)], normal_concat=range(2, 6), reduce=[('sep_conv_5x5', 0), ('dil_conv_3x3', 0), ('avg_pool_3x3', 1), ('max_pool_3x3', 0), ('avg_pool_3x3', 3), ('sep_conv_3x3', 1), ('skip_connect', 4), ('avg_pool_3x3', 0)], reduce_concat=range(2, 6))",26.598281860351562,26.92890167236328,27.016639709472656,0.1961349283647065,20371875840.0,2647126.0
"Genotype(normal=[('dil_conv_3x3', 0), ('sep_conv_3x3', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 2), ('sep_conv_3x3', 2), ('dil_conv_5x5', 3), ('sep_conv_5x5', 1), ('skip_connect', 3)], normal_concat=range(2, 6), reduce=[('sep_conv_3x3', 0), ('avg_pool_3x3', 1), ('sep_conv_3x3', 1), ('max_pool_3x3', 1), ('avg_pool_3x3', 1), ('sep_conv_5x5', 1), ('dil_conv_5x5', 2), ('avg_pool_3x3', 2)], reduce_concat=range(2, 6))",41.93635702133179,42.55557060241699,42.72055625915527,1.1400743016782489,33762322432.0,4406878.0
"Genotype(normal=[('dil_conv_3x3', 0), ('sep_conv_3x3', 0), ('max_pool_3x3', 0), ('skip_connect', 1), ('avg_pool_3x3', 2), ('max_pool_3x3', 1), ('skip_connect', 0), ('skip_connect', 2)], normal_concat=range(2, 6), reduce=[('sep_conv_5x5', 1), ('avg_pool_3x3', 0), ('dil_conv_3x3', 0), ('dil_conv_3x3', 0), ('skip_connect', 1), ('skip_connect', 1), ('max_pool_3x3', 0), ('sep_conv_3x3', 3)], reduce_concat=range(2, 6))",25.503544807434082,25.933504104614258,26.001453399658203,0.2375253160595047,20365107200.0,2697022.0
"Genotype(normal=[('dil_conv_3x3', 0), ('sep_conv_3x3', 0), ('max_pool_3x3', 2), ('avg_pool_3x3', 2), ('avg_pool_3x3', 3), ('max_pool_3x3', 1), ('dil_conv_3x3', 4), ('sep_conv_3x3', 1)], normal_concat=range(2, 6), reduce=[('sep_conv_5x5', 1), ('skip_connect', 0), ('avg_pool_3x3', 1), ('skip_connect', 0), ('avg_pool_3x3', 1), ('dil_conv_3x3', 1), ('dil_conv_5x5', 4), ('max_pool_3x3', 2)], reduce_concat=range(2, 6))",33.498990535736084,33.93697738647461,34.09624099731445,0.24476675359960662,25414289408.0,3345670.0
"Genotype(normal=[('dil_conv_3x3', 0), ('sep_conv_5x5', 0), ('dil_conv_5x5', 0), ('sep_conv_5x5', 1), ('max_pool_3x3', 1), ('skip_connect', 0), ('sep_conv_3x3', 2), ('max_pool_3x3', 0)], normal_concat=range(2, 6), reduce=[('sep_conv_3x3', 0), ('max_pool_3x3', 1), ('dil_conv_5x5', 0), ('skip_connect', 1), ('max_pool_3x3', 1), ('max_pool_3x3', 0), ('max_pool_3x3', 1), ('dil_conv_3x3', 1)], reduce_concat=range(2, 6))",40.02089262008667,40.44151306152344,41.03684425354004,2.07077636447026,30665340928.0,3935782.0
"Genotype(normal=[('dil_conv_3x3', 1), ('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('sep_conv_3x3', 2), ('sep_conv_3x3', 0), ('dil_conv_5x5', 1), ('avg_pool_3x3', 1), ('dil_conv_3x3', 3)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('dil_conv_5x5', 1), ('dil_conv_3x3', 2), ('sep_conv_5x5', 1), ('dil_conv_3x3', 0), ('skip_connect', 3), ('dil_conv_3x3', 3), ('dil_conv_5x5', 3)], reduce_concat=range(2, 6))",35.7544469833374,36.27896308898926,36.8194580078125,1.0743312135325924,27782400000.0,3646342.0
"Genotype(normal=[('dil_conv_3x3', 1), ('avg_pool_3x3', 1), ('max_pool_3x3', 0), ('dil_conv_5x5', 1), ('sep_conv_3x3', 2), ('skip_connect', 1), ('max_pool_3x3', 4), ('skip_connect', 1)], normal_concat=range(2, 6), reduce=[('skip_connect', 1), ('avg_pool_3x3', 1), ('dil_conv_3x3', 1), ('max_pool_3x3', 0), ('avg_pool_3x3', 1), ('dil_conv_5x5', 3), ('dil_conv_5x5', 4), ('dil_conv_5x5', 3)], reduce_concat=range(2, 6))",27.94994354248047,28.31888198852539,31.42237663269043,1.0891198255909473,22119520256.0,2882566.0
"Genotype(normal=[('dil_conv_3x3', 1), ('dil_conv_3x3', 0), ('max_pool_3x3', 1), ('dil_conv_3x3', 1), ('dil_conv_5x5', 2), ('dil_conv_3x3', 2), ('sep_conv_5x5', 4), ('max_pool_3x3', 0)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('skip_connect', 1), ('sep_conv_3x3', 2), ('sep_conv_3x3', 0), ('avg_pool_3x3', 1), ('dil_conv_5x5', 1), ('max_pool_3x3', 4), ('max_pool_3x3', 4)], reduce_concat=range(2, 6))",35.86377143859863,36.566734313964844,37.20569610595703,1.7267018759805814,28268779520.0,3667942.0
"Genotype(normal=[('dil_conv_3x3', 1), ('dil_conv_3x3', 0), ('max_pool_3x3', 2), ('sep_conv_3x3', 2), ('skip_connect', 2), ('max_pool_3x3', 2), ('sep_conv_5x5', 3), ('dil_conv_5x5', 0)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 0), ('max_pool_3x3', 2), ('sep_conv_3x3', 0), ('sep_conv_5x5', 3), ('max_pool_3x3', 3), ('avg_pool_3x3', 1), ('max_pool_3x3', 3)], reduce_concat=range(2, 6))",35.606374740600586,35.87698936462402,36.44585609436035,0.33904432400328216,28014082048.0,3616750.0
"Genotype(normal=[('dil_conv_3x3', 1), ('dil_conv_3x3', 1), ('sep_conv_3x3', 2), ('skip_connect', 2), ('dil_conv_3x3', 2), ('skip_connect', 3), ('avg_pool_3x3', 0), ('avg_pool_3x3', 0)], normal_concat=range(2, 6), reduce=[('sep_conv_3x3', 1), ('skip_connect', 0), ('sep_conv_3x3', 1), ('dil_conv_5x5', 0), ('dil_conv_5x5', 0), ('max_pool_3x3', 1), ('dil_conv_5x5', 0), ('dil_conv_5x5', 4)], reduce_concat=range(2, 6))",29.64996576309204,29.963254928588867,30.179738998413086,0.3883509908121443,24116432896.0,3202030.0
"Genotype(normal=[('dil_conv_3x3', 1), ('dil_conv_5x5', 0), ('sep_conv_5x5', 2), ('sep_conv_5x5', 0), ('sep_conv_3x3', 2), ('skip_connect', 0), ('skip_connect', 4), ('sep_conv_3x3', 4)], normal_concat=range(2, 6), reduce=[('skip_connect', 1), ('skip_connect', 0), ('avg_pool_3x3', 2), ('skip_connect', 0), ('sep_conv_3x3', 3), ('sep_conv_5x5', 1), ('sep_conv_5x5', 4), ('dil_conv_3x3', 1)], reduce_concat=range(2, 6))",43.871867656707764,44.07095909118652,47.68490791320801,2.0099997862956336,34959892480.0,4551598.0
"Genotype(normal=[('dil_conv_3x3', 1), ('dil_conv_5x5', 0), ('skip_connect', 1), ('dil_conv_5x5', 0), ('dil_conv_3x3', 0), ('dil_conv_5x5', 0), ('sep_conv_5x5', 1), ('dil_conv_5x5', 3)], normal_concat=range(2, 6), reduce=[('sep_conv_5x5', 0), ('sep_conv_3x3', 1), ('dil_conv_5x5', 1), ('sep_conv_3x3', 1), ('dil_conv_5x5', 1), ('sep_conv_5x5', 1), ('sep_conv_5x5', 1), ('sep_conv_5x5', 3)], reduce_concat=range(2, 6))",40.5446457862854,40.99869728088379,44.00038719177246,1.0790395896176366,32567425024.0,4254598.0
"Genotype(normal=[('dil_conv_3x3', 1), ('dil_conv_5x5', 1), ('avg_pool_3x3', 2), ('max_pool_3x3', 1), ('dil_conv_3x3', 0), ('dil_conv_3x3', 0), ('dil_conv_3x3', 3), ('sep_conv_3x3', 2)], normal_concat=range(2, 6), reduce=[('skip_connect', 1), ('dil_conv_3x3', 1), ('max_pool_3x3', 0), ('skip_connect', 1), ('sep_conv_5x5', 0), ('dil_conv_3x3', 2), ('avg_pool_3x3', 2), ('dil_conv_3x3', 1)], reduce_concat=range(2, 6))",35.054965019226074,35.48860549926758,35.697221755981445,0.2737391724950476,27665905664.0,3635542.0
"Genotype(normal=[('dil_conv_3x3', 1), ('max_pool_3x3', 0), ('avg_pool_3x3', 2), ('max_pool_3x3', 2), ('max_pool_3x3', 2), ('avg_pool_3x3', 0), ('dil_conv_3x3', 3), ('sep_conv_5x5', 4)], normal_concat=range(2, 6), reduce=[('max_pool_3x3', 0), ('skip_connect', 0), ('dil_conv_5x5', 1), ('dil_conv_5x5', 0), ('skip_connect', 2), ('sep_conv_5x5', 2), ('sep_conv_3x3', 4), ('dil_conv_5x5', 4)], reduce_concat=range(2, 6))",30.981595516204834,31.230688095092773,31.560897827148438,0.2009967160014541,23009585152.0,3005470.0
"Genotype(normal=[('dil_conv_3x3', 1), ('max_pool_3x3', 1), ('sep_conv_5x5', 2), ('sep_conv_5x5', 0), ('max_pool_3x3', 0), ('max_pool_3x3', 0), ('max_pool_3x3', 2), ('skip_connect', 4)], normal_concat=range(2, 6), reduce=[('max_pool_3x3', 1), ('sep_conv_5x5', 1), ('dil_conv_3x3', 2), ('skip_connect', 2), ('dil_conv_3x3', 0), ('sep_conv_5x5', 1), ('sep_conv_3x3', 3), ('dil_conv_3x3', 2)], reduce_concat=range(2, 6))",33.814570903778076,34.50798988342285,34.66200828552246,0.3912025888337516,25640548352.0,3328390.0
"Genotype(normal=[('dil_conv_3x3', 1), ('sep_conv_3x3', 0), ('dil_conv_5x5', 1), ('max_pool_3x3', 0), ('dil_conv_5x5', 1), ('max_pool_3x3', 3), ('skip_connect', 4), ('sep_conv_5x5', 3)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('dil_conv_5x5', 0), ('sep_conv_5x5', 1), ('avg_pool_3x3', 0), ('avg_pool_3x3', 0), ('dil_conv_5x5', 2), ('max_pool_3x3', 2), ('dil_conv_3x3', 4)], reduce_concat=range(2, 6))",36.66107416152954,37.04714775085449,37.236928939819336,0.22447585069732862,28592564224.0,3683062.0
"Genotype(normal=[('dil_conv_3x3', 1), ('sep_conv_3x3', 1), ('sep_conv_5x5', 1), ('skip_connect', 0), ('sep_conv_5x5', 1), ('skip_connect', 3), ('skip_connect', 0), ('dil_conv_3x3', 1)], normal_concat=range(2, 6), reduce=[('skip_connect', 1), ('avg_pool_3x3', 0), ('max_pool_3x3', 2), ('avg_pool_3x3', 0), ('skip_connect', 3), ('max_pool_3x3', 2), ('max_pool_3x3', 2), ('avg_pool_3x3', 0)], reduce_concat=range(2, 6))",36.62091016769409,37.0943546295166,38.96474838256836,0.7963607535688599,29677721600.0,3788038.0
"Genotype(normal=[('dil_conv_3x3', 1), ('sep_conv_5x5', 0), ('sep_conv_5x5', 2), ('dil_conv_3x3', 1), ('dil_conv_5x5', 1), ('avg_pool_3x3', 2), ('max_pool_3x3', 4), ('dil_conv_3x3', 1)], normal_concat=range(2, 6), reduce=[('dil_conv_3x3', 1), ('max_pool_3x3', 0), ('skip_connect', 0), ('max_pool_3x3', 1), ('skip_connect', 2), ('dil_conv_5x5', 3), ('skip_connect', 0), ('sep_conv_5x5', 3)], reduce_concat=range(2, 6))",40.204172134399414,41.32843017578125,41.49484634399414,0.6898229193727669,30865836032.0,3969046.0
"Genotype(normal=[('dil_conv_3x3', 1), ('sep_conv_5x5', 1), ('dil_conv_5x5', 1), ('dil_conv_5x5', 1), ('max_pool_3x3', 1), ('max_pool_3x3', 1), ('avg_pool_3x3', 2), ('sep_conv_3x3', 1)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 1), ('sep_conv_5x5', 1), ('sep_conv_5x5', 0), ('skip_connect', 0), ('dil_conv_5x5', 3), ('max_pool_3x3', 0), ('skip_connect', 4), ('avg_pool_3x3', 4)], reduce_concat=range(2, 6))",37.84983158111572,38.24186325073242,38.500308990478516,0.349267374412444,28770027520.0,3712870.0
"Genotype(normal=[('dil_conv_3x3', 1), ('sep_conv_5x5', 1), ('dil_conv_5x5', 2), ('sep_conv_5x5', 0), ('avg_pool_3x3', 1), ('skip_connect', 2), ('dil_conv_5x5', 1), ('dil_conv_5x5', 0)], normal_concat=range(2, 6), reduce=[('sep_conv_3x3', 1), ('max_pool_3x3', 0), ('skip_connect', 0), ('dil_conv_5x5', 0), ('max_pool_3x3', 0), ('dil_conv_3x3', 3), ('sep_conv_5x5', 1), ('sep_conv_3x3', 2)], reduce_concat=range(2, 6))",41.19181156158447,41.56684875488281,41.94068908691406,0.40397067364866773,32093247488.0,4118086.0
"Genotype(normal=[('dil_conv_3x3', 1), ('skip_connect', 0), ('sep_conv_5x5', 2), ('sep_conv_3x3', 0), ('dil_conv_5x5', 3), ('avg_pool_3x3', 1), ('sep_conv_3x3', 0), ('max_pool_3x3', 4)], normal_concat=range(2, 6), reduce=[('sep_conv_3x3', 1), ('dil_conv_5x5', 1), ('sep_conv_3x3', 1), ('avg_pool_3x3', 1), ('sep_conv_5x5', 3), ('avg_pool_3x3', 2), ('sep_conv_3x3', 1), ('dil_conv_5x5', 1)], reduce_concat=range(2, 6))",39.16731595993042,39.734840393066406,41.700124740600586,1.2136886721465387,30714112000.0,4027366.0
"Genotype(normal=[('dil_conv_3x3', 1), ('skip_connect', 1), ('avg_pool_3x3', 0), ('max_pool_3x3', 1), ('max_pool_3x3', 0), ('skip_connect', 1), ('sep_conv_5x5', 2), ('skip_connect', 4)], normal_concat=range(2, 6), reduce=[('sep_conv_3x3', 1), ('dil_conv_5x5', 1), ('sep_conv_3x3', 1), ('dil_conv_3x3', 0), ('skip_connect', 0), ('sep_conv_5x5', 0), ('avg_pool_3x3', 2), ('sep_conv_3x3', 0)], reduce_concat=range(2, 6))",27.301268577575684,27.51302719116211,27.896881103515625,0.5077430696865373,21614188544.0,2849518.0
"Genotype(normal=[('dil_conv_3x3', 1), ('skip_connect', 1), ('dil_conv_3x3', 2), ('avg_pool_3x3', 2), ('skip_connect', 3), ('max_pool_3x3', 2), ('max_pool_3x3', 2), ('max_pool_3x3', 0)], normal_concat=range(2, 6), reduce=[('sep_conv_5x5', 0), ('max_pool_3x3', 0), ('dil_conv_3x3', 0), ('dil_conv_5x5', 1), ('dil_conv_5x5', 3), ('sep_conv_5x5', 1), ('sep_conv_5x5', 4), ('sep_conv_5x5', 3)], reduce_concat=range(2, 6))",24.18480634689331,24.45387840270996,24.575471878051758,0.4118604821043492,19232526336.0,2579518.0
"Genotype(normal=[('dil_conv_5x5', 0), ('avg_pool_3x3', 0), ('sep_conv_3x3', 0), ('skip_connect', 1), ('max_pool_3x3', 1), ('skip_connect', 3), ('avg_pool_3x3', 2), ('sep_conv_5x5', 2)], normal_concat=range(2, 6), reduce=[('dil_conv_3x3', 0), ('dil_conv_5x5', 0), ('max_pool_3x3', 1), ('dil_conv_5x5', 1), ('dil_conv_5x5', 3), ('dil_conv_3x3', 1), ('dil_conv_3x3', 3), ('skip_connect', 1)], reduce_concat=range(2, 6))",32.383766174316406,32.651662826538086,32.707929611206055,0.21445561940143912,24975345664.0,3235294.0
"Genotype(normal=[('dil_conv_5x5', 0), ('avg_pool_3x3', 0), ('skip_connect', 0), ('skip_connect', 2), ('skip_connect', 3), ('dil_conv_5x5', 3), ('skip_connect', 0), ('sep_conv_3x3', 2)], normal_concat=range(2, 6), reduce=[('skip_connect', 0), ('avg_pool_3x3', 1), ('dil_conv_5x5', 2), ('sep_conv_5x5', 0), ('skip_connect', 1), ('sep_conv_3x3', 0), ('avg_pool_3x3', 4), ('sep_conv_3x3', 0)], reduce_concat=range(2, 6))",27.798609733581543,28.105974197387695,28.203487396240234,0.18740747664297336,23077332992.0,3024910.0
"Genotype(normal=[('dil_conv_5x5', 0), ('avg_pool_3x3', 1), ('dil_conv_5x5', 0), ('sep_conv_5x5', 0), ('max_pool_3x3', 2), ('dil_conv_3x3', 0), ('dil_conv_5x5', 4), ('sep_conv_5x5', 4)], normal_concat=range(2, 6), reduce=[('max_pool_3x3', 0), ('sep_conv_5x5', 1), ('dil_conv_5x5', 0), ('avg_pool_3x3', 0), ('dil_conv_3x3', 2), ('sep_conv_5x5', 0), ('sep_conv_5x5', 4), ('dil_conv_5x5', 2)], reduce_concat=range(2, 6))",42.138497829437256,42.401790618896484,42.513132095336914,0.27747975177752593,32215177216.0,4137310.0
"Genotype(normal=[('dil_conv_5x5', 0), ('dil_conv_3x3', 0), ('avg_pool_3x3', 1), ('sep_conv_5x5', 2), ('sep_conv_5x5', 1), ('dil_conv_5x5', 1), ('avg_pool_3x3', 2), ('max_pool_3x3', 2)], normal_concat=range(2, 6), reduce=[('dil_conv_3x3', 0), ('sep_conv_3x3', 0), ('sep_conv_3x3', 2), ('dil_conv_3x3', 1), ('sep_conv_5x5', 3), ('sep_conv_5x5', 2), ('dil_conv_3x3', 3), ('sep_conv_5x5', 2)], reduce_concat=range(2, 6))",40.24390935897827,40.482521057128906,40.96531867980957,0.21729340793212645,30620622848.0,3978550.0
"Genotype(normal=[('dil_conv_5x5', 0), ('dil_conv_3x3', 0), ('dil_conv_3x3', 2), ('dil_conv_3x3', 0), ('sep_conv_5x5', 3), ('sep_conv_5x5', 2), ('max_pool_3x3', 3), ('skip_connect', 1)], normal_concat=range(2, 6), reduce=[('dil_conv_5x5', 1), ('max_pool_3x3', 0), ('max_pool_3x3', 0), ('dil_conv_3x3', 2), ('sep_conv_5x5', 1), ('avg_pool_3x3', 0), ('max_pool_3x3', 3), ('skip_connect', 4)], reduce_concat=range(2, 6))",38.79622220993042,39.01028633117676,40.41862487792969,1.1701672117921145,30577285120.0,3916342.0
"Genotype(normal=[('dil_conv_5x5', 0), ('dil_conv_3x3', 0), ('max_pool_3x3', 0), ('avg_pool_3x3', 1), ('sep_conv_5x5', 2), ('dil_conv_5x5', 1), ('sep_conv_5x5', 0), ('skip_connect', 1)], normal_concat=range(2, 6), reduce=[('sep_conv_3x3', 1), ('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('skip_connect', 1), ('avg_pool_3x3', 3), ('dil_conv_5x5', 3), ('avg_pool_3x3', 2), ('sep_conv_5x5', 2)], reduce_concat=range(2, 6))",38.44568490982056,38.655996322631836,38.808345794677734,0.27878970830216204,29509724160.0,3768166.0
"Genotype(normal=[('dil_conv_5x5', 0), ('dil_conv_3x3', 0), ('max_pool_3x3', 0), ('sep_conv_5x5', 0), ('sep_conv_5x5', 3), ('sep_conv_3x3', 0), ('avg_pool_3x3', 3), ('dil_conv_3x3', 1)], normal_concat=range(2, 6), reduce=[('dil_conv_5x5', 0), ('max_pool_3x3', 1), ('skip_connect', 1), ('avg_pool_3x3', 2), ('sep_conv_3x3', 2), ('sep_conv_5x5', 2), ('sep_conv_5x5', 3), ('avg_pool_3x3', 4)], reduce_concat=range(2, 6))",42.85064935684204,42.99664497375488,43.01762580871582,0.20074071633089882,32977905664.0,4268422.0
"Genotype(normal=[('dil_conv_5x5', 0), ('dil_conv_3x3', 0), ('max_pool_3x3', 1), ('dil_conv_3x3', 0), ('sep_conv_3x3', 3), ('sep_conv_3x3', 0), ('sep_conv_5x5', 0), ('max_pool_3x3', 2)], normal_concat=range(2, 6), reduce=[('dil_conv_3x3', 1), ('avg_pool_3x3', 0), ('sep_conv_3x3', 2), ('sep_conv_3x3', 1), ('sep_conv_3x3', 3), ('dil_conv_3x3', 0), ('dil_conv_5x5', 3), ('avg_pool_3x3', 4)], reduce_concat=range(2, 6))",41.17598533630371,41.33439064025879,41.37229919433594,0.1078567263670942,32243640320.0,4222630.0
"Genotype(normal=[('dil_conv_5x5', 0), ('dil_conv_3x3', 1), ('avg_pool_3x3', 2), ('dil_conv_3x3', 1), ('sep_conv_3x3', 2), ('sep_conv_5x5', 3), ('sep_conv_5x5', 0), ('sep_conv_5x5', 3)], normal_concat=range(2, 6), reduce=[('dil_conv_5x5', 0), ('dil_conv_3x3', 1), ('sep_conv_5x5', 0), ('skip_connect', 1), ('sep_conv_5x5', 3), ('sep_conv_5x5', 2), ('max_pool_3x3', 1), ('avg_pool_3x3', 1)], reduce_concat=range(2, 6))",48.79022836685181,48.88176918029785,48.897743225097656,0.6313192913377756,37472870400.0,4833694.0
"Genotype(normal=[('dil_conv_5x5', 0), ('dil_conv_3x3', 1), ('dil_conv_5x5', 1), ('sep_conv_3x3', 2), ('avg_pool_3x3', 2), ('skip_connect', 1), ('sep_conv_5x5', 4), ('dil_conv_5x5', 2)], normal_concat=range(2, 6), reduce=[('sep_conv_5x5', 1), ('sep_conv_3x3', 1), ('dil_conv_5x5', 1), ('dil_conv_3x3', 2), ('sep_conv_3x3', 0), ('dil_conv_3x3', 0), ('dil_conv_3x3', 4), ('dil_conv_3x3', 0)], reduce_concat=range(2, 6))",39.964051246643066,40.207624435424805,40.2827262878418,0.12460747593862208,31615023104.0,4114414.0
