genotype,mean_lat,lat95,lat99,std_dev_lat,macs,params
"Genotype(normal=[('avg_pool_3x3', 1), ('skip_connect', 1), ('sep_conv_3x3', 2), ('sep_conv_3x3', 1), ('dil_conv_3x3', 3), ('avg_pool_3x3', 1), ('max_pool_3x3', 4), ('skip_connect', 2)], normal_concat=range(2, 6), reduce=[('dil_conv_5x5', 1), ('dil_conv_5x5', 0), ('avg_pool_3x3', 1), ('dil_conv_3x3', 0), ('skip_connect', 2), ('sep_conv_3x3', 3), ('avg_pool_3x3', 4), ('sep_conv_5x5', 0)], reduce_concat=range(2, 6))",164.79649305343628,175.72021484375,181.1220645904541,4.980496664025802,486570816.0,3147382.0
"Genotype(normal=[('dil_conv_3x3', 0), ('avg_pool_3x3', 0), ('dil_conv_3x3', 2), ('sep_conv_5x5', 1), ('dil_conv_5x5', 3), ('sep_conv_5x5', 2), ('sep_conv_5x5', 3), ('sep_conv_5x5', 1)], normal_concat=range(2, 6), reduce=[('dil_conv_5x5', 1), ('max_pool_3x3', 0), ('max_pool_3x3', 1), ('sep_conv_5x5', 2), ('dil_conv_5x5', 2), ('dil_conv_3x3', 2), ('avg_pool_3x3', 2), ('dil_conv_3x3', 2)], reduce_concat=range(2, 6))",309.4798707962036,324.3598937988281,339.5955562591553,8.125820281806918,770736960.0,4802590.0
"Genotype(normal=[('dil_conv_3x3', 0), ('dil_conv_3x3', 0), ('avg_pool_3x3', 2), ('skip_connect', 2), ('sep_conv_3x3', 1), ('skip_connect', 2), ('sep_conv_3x3', 0), ('dil_conv_5x5', 0)], normal_concat=range(2, 6), reduce=[('dil_conv_5x5', 0), ('skip_connect', 1), ('avg_pool_3x3', 2), ('dil_conv_5x5', 1), ('skip_connect', 1), ('avg_pool_3x3', 1), ('max_pool_3x3', 4), ('sep_conv_3x3', 2)], reduce_concat=range(2, 6))",253.90661716461182,264.7721767425537,285.32910346984863,7.2584633200140045,561690432.0,3607246.0
"Genotype(normal=[('dil_conv_3x3', 0), ('dil_conv_3x3', 0), ('dil_conv_5x5', 1), ('max_pool_3x3', 1), ('skip_connect', 1), ('sep_conv_3x3', 1), ('max_pool_3x3', 1), ('max_pool_3x3', 4)], normal_concat=range(2, 6), reduce=[('dil_conv_5x5', 1), ('skip_connect', 1), ('avg_pool_3x3', 1), ('sep_conv_3x3', 1), ('dil_conv_3x3', 0), ('dil_conv_3x3', 3), ('avg_pool_3x3', 4), ('max_pool_3x3', 3)], reduce_concat=range(2, 6))",261.8649411201477,278.292179107666,291.31197929382324,9.059098664048646,489003840.0,3137878.0
"Genotype(normal=[('dil_conv_3x3', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 1), ('sep_conv_5x5', 0), ('sep_conv_3x3', 3), ('sep_conv_3x3', 1), ('dil_conv_5x5', 4), ('skip_connect', 4)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 1), ('max_pool_3x3', 0), ('dil_conv_5x5', 2), ('max_pool_3x3', 1), ('avg_pool_3x3', 0), ('max_pool_3x3', 3), ('avg_pool_3x3', 0), ('max_pool_3x3', 3)], reduce_concat=range(2, 6))",309.7011470794678,326.5678882598877,333.7211608886719,7.677763901877137,670402368.0,4230190.0
"Genotype(normal=[('dil_conv_3x3', 0), ('dil_conv_3x3', 1), ('dil_conv_5x5', 2), ('avg_pool_3x3', 0), ('max_pool_3x3', 0), ('sep_conv_5x5', 2), ('skip_connect', 4), ('sep_conv_5x5', 0)], normal_concat=range(2, 6), reduce=[('dil_conv_3x3', 0), ('sep_conv_3x3', 1), ('avg_pool_3x3', 1), ('dil_conv_5x5', 1), ('dil_conv_5x5', 3), ('skip_connect', 0), ('dil_conv_3x3', 1), ('avg_pool_3x3', 3)], reduce_concat=range(2, 6))",296.0670757293701,389.82295989990234,504.50921058654785,51.39132183368729,596748096.0,3761902.0
"Genotype(normal=[('dil_conv_3x3', 0), ('dil_conv_5x5', 0), ('sep_conv_3x3', 0), ('sep_conv_5x5', 1), ('skip_connect', 1), ('max_pool_3x3', 3), ('max_pool_3x3', 1), ('dil_conv_5x5', 3)], normal_concat=range(2, 6), reduce=[('max_pool_3x3', 1), ('avg_pool_3x3', 1), ('sep_conv_3x3', 2), ('sep_conv_5x5', 2), ('skip_connect', 3), ('sep_conv_5x5', 0), ('skip_connect', 2), ('skip_connect', 1)], reduce_concat=range(2, 6))",306.0840106010437,423.27404022216797,552.861213684082,60.82021803385267,589144896.0,3737710.0
"Genotype(normal=[('dil_conv_3x3', 0), ('dil_conv_5x5', 1), ('sep_conv_5x5', 2), ('dil_conv_5x5', 0), ('dil_conv_5x5', 1), ('sep_conv_3x3', 0), ('skip_connect', 4), ('sep_conv_5x5', 2)], normal_concat=range(2, 6), reduce=[('sep_conv_3x3', 1), ('skip_connect', 0), ('dil_conv_3x3', 0), ('avg_pool_3x3', 2), ('avg_pool_3x3', 0), ('skip_connect', 1), ('sep_conv_5x5', 3), ('sep_conv_3x3', 4)], reduce_concat=range(2, 6))",344.7727060317993,353.90710830688477,462.0490074157715,18.835248686864936,725836608.0,4580542.0
"Genotype(normal=[('dil_conv_3x3', 0), ('dil_conv_5x5', 1), ('skip_connect', 1), ('sep_conv_3x3', 0), ('dil_conv_3x3', 3), ('dil_conv_5x5', 3), ('dil_conv_3x3', 3), ('sep_conv_5x5', 2)], normal_concat=range(2, 6), reduce=[('sep_conv_5x5', 1), ('max_pool_3x3', 1), ('dil_conv_3x3', 0), ('dil_conv_3x3', 2), ('dil_conv_5x5', 3), ('max_pool_3x3', 0), ('dil_conv_5x5', 2), ('dil_conv_5x5', 2)], reduce_concat=range(2, 6))",419.9365830421448,573.3938217163086,760.890007019043,95.69938597765206,661803840.0,4210966.0
"Genotype(normal=[('dil_conv_3x3', 0), ('max_pool_3x3', 0), ('dil_conv_3x3', 2), ('sep_conv_5x5', 0), ('avg_pool_3x3', 0), ('dil_conv_3x3', 2), ('sep_conv_3x3', 1), ('sep_conv_5x5', 1)], normal_concat=range(2, 6), reduce=[('dil_conv_5x5', 0), ('dil_conv_3x3', 0), ('dil_conv_3x3', 2), ('skip_connect', 1), ('sep_conv_3x3', 3), ('dil_conv_5x5', 3), ('dil_conv_5x5', 4), ('dil_conv_3x3', 2)], reduce_concat=range(2, 6))",301.7019557952881,313.30108642578125,315.05680084228516,5.671078736913935,667084608.0,4258702.0
"Genotype(normal=[('dil_conv_3x3', 0), ('max_pool_3x3', 0), ('dil_conv_5x5', 1), ('sep_conv_3x3', 1), ('dil_conv_3x3', 1), ('sep_conv_3x3', 0), ('dil_conv_5x5', 0), ('sep_conv_5x5', 2)], normal_concat=range(2, 6), reduce=[('skip_connect', 1), ('skip_connect', 0), ('sep_conv_3x3', 0), ('max_pool_3x3', 1), ('avg_pool_3x3', 0), ('max_pool_3x3', 0), ('max_pool_3x3', 4), ('dil_conv_5x5', 3)], reduce_concat=range(2, 6))",367.7557063102722,480.21411895751953,520.592212677002,47.620433317155396,689645376.0,4370590.0
"Genotype(normal=[('dil_conv_3x3', 0), ('max_pool_3x3', 0), ('sep_conv_3x3', 0), ('dil_conv_3x3', 1), ('sep_conv_3x3', 1), ('sep_conv_3x3', 1), ('avg_pool_3x3', 2), ('sep_conv_5x5', 2)], normal_concat=range(2, 6), reduce=[('max_pool_3x3', 0), ('dil_conv_5x5', 1), ('dil_conv_3x3', 0), ('sep_conv_5x5', 0), ('dil_conv_3x3', 0), ('avg_pool_3x3', 3), ('avg_pool_3x3', 4), ('dil_conv_5x5', 2)], reduce_concat=range(2, 6))",306.3730263710022,434.40794944763184,491.9741153717041,61.10255535600182,679028544.0,4350934.0
"Genotype(normal=[('dil_conv_3x3', 0), ('max_pool_3x3', 1), ('sep_conv_5x5', 1), ('avg_pool_3x3', 0), ('dil_conv_5x5', 0), ('max_pool_3x3', 1), ('avg_pool_3x3', 4), ('avg_pool_3x3', 1)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 1), ('max_pool_3x3', 0), ('sep_conv_3x3', 0), ('avg_pool_3x3', 2), ('sep_conv_3x3', 2), ('sep_conv_5x5', 1), ('dil_conv_5x5', 2), ('dil_conv_3x3', 0)], reduce_concat=range(2, 6))",238.47861766815186,271.3778018951416,331.10904693603516,19.36581254691996,477474624.0,3031606.0
"Genotype(normal=[('dil_conv_3x3', 0), ('sep_conv_3x3', 0), ('dil_conv_5x5', 1), ('skip_connect', 2), ('skip_connect', 0), ('dil_conv_5x5', 2), ('skip_connect', 4), ('sep_conv_3x3', 4)], normal_concat=range(2, 6), reduce=[('max_pool_3x3', 0), ('max_pool_3x3', 0), ('dil_conv_5x5', 2), ('sep_conv_5x5', 2), ('max_pool_3x3', 1), ('sep_conv_3x3', 0), ('dil_conv_5x5', 4), ('max_pool_3x3', 4)], reduce_concat=range(2, 6))",280.11080265045166,373.03686141967773,425.25172233581543,36.23376513750631,570482496.0,3649150.0
"Genotype(normal=[('dil_conv_3x3', 0), ('sep_conv_3x3', 1), ('sep_conv_5x5', 0), ('dil_conv_5x5', 0), ('max_pool_3x3', 2), ('avg_pool_3x3', 3), ('avg_pool_3x3', 0), ('sep_conv_3x3', 2)], normal_concat=range(2, 6), reduce=[('max_pool_3x3', 1), ('dil_conv_5x5', 1), ('sep_conv_3x3', 1), ('dil_conv_5x5', 2), ('dil_conv_3x3', 2), ('sep_conv_5x5', 3), ('dil_conv_3x3', 1), ('skip_connect', 3)], reduce_concat=range(2, 6))",262.61292457580566,321.0587501525879,351.0580062866211,26.97183000253861,621354816.0,3970774.0
"Genotype(normal=[('dil_conv_3x3', 0), ('sep_conv_3x3', 1), ('sep_conv_5x5', 1), ('avg_pool_3x3', 1), ('skip_connect', 1), ('sep_conv_5x5', 2), ('max_pool_3x3', 4), ('sep_conv_5x5', 2)], normal_concat=range(2, 6), reduce=[('sep_conv_3x3', 0), ('dil_conv_3x3', 1), ('dil_conv_5x5', 1), ('sep_conv_5x5', 0), ('dil_conv_3x3', 3), ('dil_conv_5x5', 3), ('avg_pool_3x3', 4), ('skip_connect', 4)], reduce_concat=range(2, 6))",201.57589673995972,209.3069553375244,214.0030860900879,3.429621947947761,680770368.0,4298014.0
"Genotype(normal=[('dil_conv_3x3', 0), ('sep_conv_5x5', 0), ('dil_conv_3x3', 0), ('sep_conv_3x3', 0), ('dil_conv_5x5', 0), ('skip_connect', 2), ('dil_conv_5x5', 3), ('skip_connect', 1)], normal_concat=range(2, 6), reduce=[('skip_connect', 0), ('skip_connect', 1), ('sep_conv_5x5', 0), ('sep_conv_5x5', 0), ('sep_conv_5x5', 3), ('sep_conv_3x3', 1), ('dil_conv_3x3', 1), ('skip_connect', 4)], reduce_concat=range(2, 6))",300.14408349990845,311.5527629852295,320.5280303955078,5.547044000383011,637584192.0,4089790.0
"Genotype(normal=[('dil_conv_3x3', 0), ('sep_conv_5x5', 1), ('max_pool_3x3', 1), ('dil_conv_3x3', 1), ('max_pool_3x3', 2), ('dil_conv_3x3', 0), ('sep_conv_3x3', 0), ('skip_connect', 0)], normal_concat=range(2, 6), reduce=[('dil_conv_3x3', 1), ('skip_connect', 1), ('avg_pool_3x3', 2), ('sep_conv_5x5', 0), ('avg_pool_3x3', 0), ('sep_conv_5x5', 0), ('dil_conv_5x5', 3), ('skip_connect', 2)], reduce_concat=range(2, 6))",249.9070429801941,263.4310722351074,278.3639430999756,6.692371641274876,573689664.0,3678958.0
"Genotype(normal=[('dil_conv_3x3', 0), ('sep_conv_5x5', 1), ('skip_connect', 0), ('avg_pool_3x3', 0), ('sep_conv_3x3', 2), ('skip_connect', 3), ('max_pool_3x3', 2), ('dil_conv_5x5', 1)], normal_concat=range(2, 6), reduce=[('dil_conv_5x5', 1), ('sep_conv_5x5', 1), ('sep_conv_5x5', 0), ('sep_conv_3x3', 1), ('dil_conv_5x5', 0), ('dil_conv_3x3', 0), ('dil_conv_5x5', 3), ('avg_pool_3x3', 1)], reduce_concat=range(2, 6))",222.9294466972351,230.03697395324707,235.0289821624756,3.39730723167387,556133184.0,3569878.0
"Genotype(normal=[('dil_conv_3x3', 0), ('skip_connect', 0), ('dil_conv_5x5', 1), ('sep_conv_5x5', 2), ('dil_conv_3x3', 2), ('sep_conv_3x3', 1), ('dil_conv_5x5', 3), ('max_pool_3x3', 4)], normal_concat=range(2, 6), reduce=[('skip_connect', 0), ('dil_conv_3x3', 0), ('skip_connect', 0), ('dil_conv_3x3', 2), ('skip_connect', 0), ('sep_conv_3x3', 3), ('max_pool_3x3', 2), ('dil_conv_5x5', 2)], reduce_concat=range(2, 6))",318.84727716445923,330.7361602783203,338.8829231262207,5.7166389520733,626248512.0,3985678.0
"Genotype(normal=[('dil_conv_3x3', 0), ('skip_connect', 0), ('sep_conv_5x5', 2), ('sep_conv_3x3', 0), ('skip_connect', 0), ('sep_conv_5x5', 0), ('dil_conv_5x5', 4), ('skip_connect', 1)], normal_concat=range(2, 6), reduce=[('sep_conv_5x5', 1), ('sep_conv_3x3', 0), ('dil_conv_5x5', 0), ('skip_connect', 2), ('avg_pool_3x3', 1), ('sep_conv_5x5', 1), ('dil_conv_5x5', 1), ('dil_conv_5x5', 3)], reduce_concat=range(2, 6))",223.28282833099365,232.30576515197754,245.56708335876465,5.534189089515359,640597824.0,4071646.0
"Genotype(normal=[('dil_conv_3x3', 0), ('skip_connect', 1), ('max_pool_3x3', 2), ('sep_conv_3x3', 2), ('dil_conv_5x5', 0), ('avg_pool_3x3', 3), ('sep_conv_3x3', 2), ('sep_conv_5x5', 4)], normal_concat=range(2, 6), reduce=[('dil_conv_5x5', 1), ('dil_conv_3x3', 0), ('skip_connect', 1), ('dil_conv_5x5', 2), ('sep_conv_5x5', 2), ('dil_conv_3x3', 2), ('dil_conv_3x3', 1), ('avg_pool_3x3', 2)], reduce_concat=range(2, 6))",251.87090873718262,270.9202766418457,345.86381912231445,16.701648268895575,620635968.0,3968830.0
"Genotype(normal=[('dil_conv_3x3', 1), ('avg_pool_3x3', 0), ('dil_conv_3x3', 0), ('dil_conv_3x3', 0), ('sep_conv_5x5', 0), ('max_pool_3x3', 2), ('avg_pool_3x3', 2), ('sep_conv_3x3', 1)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 1), ('dil_conv_3x3', 0), ('skip_connect', 1), ('dil_conv_5x5', 0), ('avg_pool_3x3', 2), ('sep_conv_3x3', 3), ('dil_conv_3x3', 2), ('sep_conv_5x5', 0)], reduce_concat=range(2, 6))",280.9988307952881,392.05074310302734,420.56798934936523,42.48226300754784,576758592.0,3700342.0
"Genotype(normal=[('dil_conv_3x3', 1), ('avg_pool_3x3', 0), ('dil_conv_3x3', 2), ('sep_conv_3x3', 1), ('sep_conv_3x3', 2), ('avg_pool_3x3', 2), ('avg_pool_3x3', 4), ('dil_conv_3x3', 0)], normal_concat=range(2, 6), reduce=[('skip_connect', 1), ('avg_pool_3x3', 1), ('dil_conv_5x5', 1), ('max_pool_3x3', 0), ('avg_pool_3x3', 2), ('skip_connect', 2), ('dil_conv_3x3', 0), ('sep_conv_5x5', 4)], reduce_concat=range(2, 6))",249.68412399291992,263.2279396057129,268.1431770324707,6.263814649793316,552456000.0,3553246.0
"Genotype(normal=[('dil_conv_3x3', 1), ('avg_pool_3x3', 0), ('max_pool_3x3', 1), ('max_pool_3x3', 1), ('dil_conv_5x5', 0), ('skip_connect', 3), ('dil_conv_5x5', 4), ('sep_conv_3x3', 3)], normal_concat=range(2, 6), reduce=[('sep_conv_3x3', 0), ('skip_connect', 0), ('skip_connect', 1), ('sep_conv_5x5', 0), ('dil_conv_5x5', 1), ('sep_conv_5x5', 2), ('skip_connect', 4), ('sep_conv_3x3', 3)], reduce_concat=range(2, 6))",339.7355532646179,535.5231761932373,737.4029159545898,103.65676187084455,513721152.0,3322342.0
"Genotype(normal=[('dil_conv_3x3', 1), ('avg_pool_3x3', 1), ('sep_conv_5x5', 0), ('sep_conv_5x5', 0), ('dil_conv_5x5', 1), ('skip_connect', 1), ('skip_connect', 0), ('dil_conv_3x3', 1)], normal_concat=range(2, 6), reduce=[('dil_conv_3x3', 0), ('sep_conv_5x5', 0), ('skip_connect', 1), ('sep_conv_5x5', 1), ('sep_conv_5x5', 0), ('skip_connect', 3), ('avg_pool_3x3', 2), ('skip_connect', 3)], reduce_concat=range(2, 6))",245.3043794631958,256.29401206970215,262.4928951263428,4.0985576621487505,601448256.0,3804022.0
"Genotype(normal=[('dil_conv_3x3', 1), ('dil_conv_3x3', 0), ('avg_pool_3x3', 1), ('skip_connect', 0), ('dil_conv_5x5', 2), ('max_pool_3x3', 1), ('max_pool_3x3', 3), ('sep_conv_5x5', 4)], normal_concat=range(2, 6), reduce=[('dil_conv_3x3', 1), ('dil_conv_5x5', 0), ('sep_conv_3x3', 0), ('max_pool_3x3', 1), ('sep_conv_5x5', 2), ('dil_conv_5x5', 3), ('sep_conv_3x3', 1), ('avg_pool_3x3', 2)], reduce_concat=range(2, 6))",268.4680509567261,328.63306999206543,370.0401782989502,43.567512241204675,515850048.0,3297286.0
"Genotype(normal=[('dil_conv_3x3', 1), ('dil_conv_5x5', 1), ('avg_pool_3x3', 1), ('dil_conv_5x5', 0), ('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('sep_conv_3x3', 4), ('dil_conv_5x5', 3)], normal_concat=range(2, 6), reduce=[('dil_conv_3x3', 0), ('dil_conv_5x5', 0), ('sep_conv_3x3', 2), ('skip_connect', 1), ('sep_conv_5x5', 1), ('dil_conv_5x5', 0), ('sep_conv_3x3', 3), ('skip_connect', 0)], reduce_concat=range(2, 6))",327.2426462173462,335.8759880065918,340.6829833984375,4.395388222968017,558234432.0,3583918.0
"Genotype(normal=[('dil_conv_3x3', 1), ('dil_conv_5x5', 1), ('dil_conv_5x5', 2), ('sep_conv_3x3', 2), ('dil_conv_5x5', 1), ('skip_connect', 1), ('dil_conv_5x5', 3), ('dil_conv_5x5', 0)], normal_concat=range(2, 6), reduce=[('skip_connect', 1), ('sep_conv_5x5', 1), ('sep_conv_5x5', 2), ('skip_connect', 1), ('sep_conv_3x3', 1), ('skip_connect', 1), ('sep_conv_3x3', 3), ('dil_conv_3x3', 1)], reduce_concat=range(2, 6))",441.8499779701233,555.0651550292969,667.3038005828857,53.71222938866645,647371584.0,4140334.0
"Genotype(normal=[('dil_conv_3x3', 1), ('dil_conv_5x5', 1), ('max_pool_3x3', 2), ('avg_pool_3x3', 0), ('skip_connect', 2), ('sep_conv_3x3', 2), ('dil_conv_5x5', 0), ('avg_pool_3x3', 1)], normal_concat=range(2, 6), reduce=[('dil_conv_5x5', 1), ('max_pool_3x3', 0), ('dil_conv_3x3', 1), ('dil_conv_3x3', 0), ('sep_conv_5x5', 3), ('max_pool_3x3', 1), ('dil_conv_3x3', 0), ('sep_conv_3x3', 2)], reduce_concat=range(2, 6))",286.74021005630493,385.6370449066162,484.24720764160156,50.06696631813383,504956736.0,3234430.0
"Genotype(normal=[('dil_conv_3x3', 1), ('dil_conv_5x5', 1), ('skip_connect', 1), ('dil_conv_3x3', 0), ('skip_connect', 2), ('sep_conv_5x5', 2), ('sep_conv_3x3', 4), ('sep_conv_5x5', 1)], normal_concat=range(2, 6), reduce=[('max_pool_3x3', 1), ('dil_conv_3x3', 1), ('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('avg_pool_3x3', 2), ('sep_conv_3x3', 2), ('dil_conv_5x5', 0), ('avg_pool_3x3', 0)], reduce_concat=range(2, 6))",279.8754668235779,339.1449451446533,484.82704162597656,73.00780685807457,659232576.0,4143358.0
"Genotype(normal=[('dil_conv_3x3', 1), ('max_pool_3x3', 0), ('max_pool_3x3', 0), ('sep_conv_5x5', 0), ('sep_conv_5x5', 2), ('sep_conv_3x3', 0), ('skip_connect', 4), ('sep_conv_3x3', 3)], normal_concat=range(2, 6), reduce=[('dil_conv_3x3', 0), ('dil_conv_3x3', 1), ('sep_conv_5x5', 2), ('dil_conv_5x5', 0), ('skip_connect', 0), ('max_pool_3x3', 0), ('avg_pool_3x3', 1), ('dil_conv_5x5', 3)], reduce_concat=range(2, 6))",235.60262203216553,323.347806930542,475.82101821899414,73.37855599670917,661140288.0,4205566.0
"Genotype(normal=[('dil_conv_3x3', 1), ('max_pool_3x3', 0), ('max_pool_3x3', 1), ('skip_connect', 1), ('avg_pool_3x3', 0), ('skip_connect', 2), ('dil_conv_5x5', 2), ('sep_conv_5x5', 3)], normal_concat=range(2, 6), reduce=[('sep_conv_5x5', 0), ('skip_connect', 0), ('dil_conv_3x3', 2), ('sep_conv_5x5', 0), ('dil_conv_5x5', 2), ('skip_connect', 2), ('sep_conv_5x5', 0), ('dil_conv_5x5', 1)], reduce_concat=range(2, 6))",209.95526552200317,215.1491641998291,224.22409057617188,3.8411775623828595,484303680.0,3103534.0
"Genotype(normal=[('dil_conv_3x3', 1), ('max_pool_3x3', 1), ('skip_connect', 0), ('skip_connect', 0), ('dil_conv_5x5', 1), ('sep_conv_5x5', 1), ('max_pool_3x3', 4), ('dil_conv_3x3', 0)], normal_concat=range(2, 6), reduce=[('dil_conv_3x3', 1), ('dil_conv_3x3', 1), ('dil_conv_5x5', 0), ('dil_conv_3x3', 0), ('dil_conv_5x5', 2), ('dil_conv_3x3', 3), ('sep_conv_3x3', 2), ('sep_conv_3x3', 4)], reduce_concat=range(2, 6))",363.85313749313354,509.95779037475586,574.4068622589111,98.27853440518295,517398336.0,3318670.0
"Genotype(normal=[('dil_conv_3x3', 1), ('sep_conv_3x3', 0), ('max_pool_3x3', 0), ('dil_conv_3x3', 0), ('dil_conv_5x5', 2), ('max_pool_3x3', 2), ('sep_conv_5x5', 2), ('dil_conv_5x5', 1)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 1), ('sep_conv_3x3', 1), ('dil_conv_3x3', 1), ('avg_pool_3x3', 2), ('dil_conv_3x3', 1), ('dil_conv_3x3', 3), ('avg_pool_3x3', 2)], reduce_concat=range(2, 6))",374.2529344558716,497.55215644836426,614.1629219055176,69.27511419600225,617788224.0,3903166.0
"Genotype(normal=[('dil_conv_3x3', 1), ('sep_conv_3x3', 1), ('dil_conv_5x5', 0), ('sep_conv_5x5', 0), ('max_pool_3x3', 0), ('sep_conv_3x3', 1), ('sep_conv_3x3', 1), ('dil_conv_3x3', 0)], normal_concat=range(2, 6), reduce=[('dil_conv_5x5', 1), ('skip_connect', 1), ('dil_conv_3x3', 0), ('dil_conv_3x3', 0), ('sep_conv_5x5', 3), ('sep_conv_3x3', 2), ('skip_connect', 1), ('dil_conv_3x3', 2)], reduce_concat=range(2, 6))",351.8121314048767,566.474199295044,803.7168979644775,105.03236404082982,733329216.0,4721806.0
"Genotype(normal=[('dil_conv_3x3', 1), ('sep_conv_5x5', 0), ('sep_conv_5x5', 1), ('dil_conv_3x3', 2), ('sep_conv_3x3', 1), ('skip_connect', 2), ('sep_conv_3x3', 2), ('sep_conv_5x5', 1)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('avg_pool_3x3', 0), ('max_pool_3x3', 0), ('avg_pool_3x3', 2), ('dil_conv_3x3', 0), ('dil_conv_3x3', 2), ('sep_conv_3x3', 2), ('dil_conv_3x3', 1)], reduce_concat=range(2, 6))",285.1321291923523,453.1526565551758,519.5977687835693,75.79720232705986,777676608.0,4901086.0
"Genotype(normal=[('dil_conv_3x3', 1), ('sep_conv_5x5', 1), ('dil_conv_3x3', 0), ('sep_conv_3x3', 1), ('dil_conv_5x5', 2), ('dil_conv_3x3', 2), ('sep_conv_3x3', 1), ('sep_conv_3x3', 4)], normal_concat=range(2, 6), reduce=[('avg_pool_3x3', 0), ('max_pool_3x3', 1), ('avg_pool_3x3', 0), ('max_pool_3x3', 1), ('avg_pool_3x3', 2), ('sep_conv_5x5', 0), ('skip_connect', 3), ('max_pool_3x3', 2)], reduce_concat=range(2, 6))",332.52570390701294,382.457971572876,673.4139919281006,59.972954431916726,745798464.0,4729798.0
"Genotype(normal=[('dil_conv_3x3', 1), ('sep_conv_5x5', 1), ('sep_conv_5x5', 1), ('sep_conv_3x3', 2), ('sep_conv_5x5', 0), ('sep_conv_5x5', 2), ('skip_connect', 4), ('dil_conv_3x3', 3)], normal_concat=range(2, 6), reduce=[('dil_conv_3x3', 0), ('skip_connect', 1), ('sep_conv_3x3', 1), ('sep_conv_5x5', 0), ('max_pool_3x3', 3), ('max_pool_3x3', 1), ('dil_conv_5x5', 3), ('skip_connect', 0)], reduce_concat=range(2, 6))",275.28730630874634,382.92407989501953,465.2721881866455,48.48637839706034,803223360.0,5054662.0
"Genotype(normal=[('dil_conv_3x3', 1), ('sep_conv_5x5', 1), ('skip_connect', 0), ('skip_connect', 1), ('sep_conv_3x3', 3), ('sep_conv_5x5', 0), ('sep_conv_3x3', 2), ('max_pool_3x3', 3)], normal_concat=range(2, 6), reduce=[('dil_conv_3x3', 1), ('dil_conv_3x3', 0), ('skip_connect', 2), ('max_pool_3x3', 2), ('dil_conv_3x3', 1), ('avg_pool_3x3', 2), ('dil_conv_3x3', 2), ('avg_pool_3x3', 0)], reduce_concat=range(2, 6))",202.9437279701233,222.23711013793945,245.98097801208496,10.720597592457883,650772288.0,4108798.0
"Genotype(normal=[('dil_conv_3x3', 1), ('skip_connect', 0), ('avg_pool_3x3', 0), ('dil_conv_5x5', 0), ('sep_conv_5x5', 2), ('sep_conv_3x3', 2), ('sep_conv_3x3', 3), ('sep_conv_5x5', 2)], normal_concat=range(2, 6), reduce=[('sep_conv_3x3', 1), ('sep_conv_5x5', 0), ('avg_pool_3x3', 0), ('skip_connect', 0), ('avg_pool_3x3', 1), ('skip_connect', 0), ('sep_conv_3x3', 0), ('skip_connect', 2)], reduce_concat=range(2, 6))",270.74700117111206,364.0768527984619,568.579912185669,76.69619253133664,707450688.0,4490038.0
"Genotype(normal=[('dil_conv_3x3', 1), ('skip_connect', 0), ('dil_conv_5x5', 2), ('dil_conv_3x3', 2), ('max_pool_3x3', 1), ('skip_connect', 0), ('dil_conv_5x5', 3), ('sep_conv_3x3', 1)], normal_concat=range(2, 6), reduce=[('skip_connect', 1), ('skip_connect', 0), ('avg_pool_3x3', 1), ('sep_conv_3x3', 0), ('max_pool_3x3', 1), ('max_pool_3x3', 0), ('max_pool_3x3', 4), ('sep_conv_3x3', 4)], reduce_concat=range(2, 6))",283.21802854537964,296.4468002319336,300.13012886047363,5.669006077234346,532245312.0,3397510.0
"Genotype(normal=[('dil_conv_3x3', 1), ('skip_connect', 1), ('dil_conv_3x3', 2), ('avg_pool_3x3', 2), ('sep_conv_5x5', 1), ('max_pool_3x3', 0), ('sep_conv_5x5', 2), ('avg_pool_3x3', 2)], normal_concat=range(2, 6), reduce=[('sep_conv_3x3', 0), ('sep_conv_3x3', 0), ('max_pool_3x3', 1), ('sep_conv_5x5', 2), ('max_pool_3x3', 0), ('skip_connect', 0), ('dil_conv_5x5', 0), ('dil_conv_3x3', 1)], reduce_concat=range(2, 6))",238.32715034484863,352.75816917419434,403.8999080657959,49.79125990251287,559589184.0,3556918.0
"Genotype(normal=[('dil_conv_5x5', 0), ('avg_pool_3x3', 0), ('avg_pool_3x3', 2), ('max_pool_3x3', 1), ('dil_conv_5x5', 0), ('sep_conv_3x3', 0), ('sep_conv_5x5', 3), ('dil_conv_3x3', 1)], normal_concat=range(2, 6), reduce=[('skip_connect', 1), ('max_pool_3x3', 0), ('sep_conv_5x5', 2), ('skip_connect', 2), ('sep_conv_3x3', 0), ('avg_pool_3x3', 2), ('sep_conv_3x3', 4), ('dil_conv_3x3', 3)], reduce_concat=range(2, 6))",279.68729972839355,305.96375465393066,378.24201583862305,19.749796267725575,592213824.0,3759094.0
